Date,tmr,microrev,mridv3l,mridv3s
30/07/2021,103498,170164,206100,213494
02/08/2021,103367,170509,206237,215200
03/08/2021,103294,169626,206207,215793
04/08/2021,103533,169688,206746,215834
05/08/2021,103460,169415,206742,215416
06/08/2021,103802,169415,206918,215129
09/08/2021,104330,169415,206850,215313
10/08/2021,103834,169396,206992,214975
11/08/2021,103731,169396,207300,214809
12/08/2021,103666,169549,207300,214564
13/08/2021,103861,167072,207005,214170
16/08/2021,103871,167048,207512,214170
17/08/2021,103496,167230,207399,214806
18/08/2021,103722,167230,207258,214988
19/08/2021,103675,167016,207420,214790
20/08/2021,103898,167164,207375,214335
23/08/2021,103898,167164,207467,214918
24/08/2021,103898,167574,207467,214751
25/08/2021,103898,167254,207467,216154
26/08/2021,103898,167316,207294,216513
27/08/2021,104059,167491,208905,216862
30/08/2021,104901,167491,208910,216853
31/08/2021,104819,169682,208910,216801
01/09/2021,104892,170225,208735,216826
02/09/2021,104660,170118,208735,218269
03/09/2021,104730,170312,208700,219489
07/09/2021,104728,171101,208704,219914
08/09/2021,105193,170557,208861,219914
09/09/2021,105468,170557,208996,219475
10/09/2021,105817,171016,208228,220253
13/09/2021,105670,170629,207798,220508
14/09/2021,105544,168940,207477,220834
15/09/2021,105604,168840,207393,220728
16/09/2021,105604,169063,207480,220445
17/09/2021,105649,169286,207490,220693
20/09/2021,104225,168900,207573,220693
21/09/2021,104181,168900,207579,220160
22/09/2021,104181,168242,207953,219927
23/09/2021,104219,168250,208223,219550
24/09/2021,104355,167861,207466,219892
27/09/2021,104197,168495,207704,218870
28/09/2021,103271,168495,207944,218870
29/09/2021,103193,168683,206579,218552
30/09/2021,102907,168688,206547,218552
01/10/2021,103278,168688,206434,218808
04/10/2021,103166,168932,206559,217696
05/10/2021,103203,168816,206623,217406
06/10/2021,103462,168896,206994,217110
07/10/2021,104239,168896,206994,217295
08/10/2021,104514,168992,206745,217530
11/10/2021,104514,168967,206613,217753
12/10/2021,104514,169008,207192,216747
13/10/2021,104514,170087,207192,216017
14/10/2021,104351,170087,207566,216230
15/10/2021,104320,170180,207266,216529
18/10/2021,104324,169734,207604,216413
19/10/2021,104523,169734,207738,216854
20/10/2021,104608,169553,207738,217591
21/10/2021,104588,169793,207738,217863
22/10/2021,105028,170183,207751,218096
25/10/2021,106898,170088,207751,218138
26/10/2021,108121,169637,207732,219048
27/10/2021,107744,169637,207411,219453
28/10/2021,107821,169637,207411,219453
29/10/2021,107846,169637,207184,219924
01/11/2021,108085,169609,207686,219251
02/11/2021,108261,169575,207534,218175
03/11/2021,108617,169612,206612,217854
04/11/2021,108583,169307,206801,219304
05/11/2021,108896,168762,206910,218845
08/11/2021,109143,168236,208132,219052
09/11/2021,109144,168613,208395,219609
10/11/2021,109654,168049,208178,219568
11/11/2021,110424,168236,208178,219414
12/11/2021,110424,168442,206690,218917
15/11/2021,110313,167743,206450,219193
16/11/2021,110322,168120,206415,219023
17/11/2021,110275,168179,206897,219332
18/11/2021,109918,167915,206669,219998
19/11/2021,110359,167733,206288,219998
22/11/2021,110307,167733,205961,221641
23/11/2021,110172,167695,206801,221990
24/11/2021,110252,168010,207757,221921
26/11/2021,109972,167829,207433,222118
29/11/2021,109735,167829,207501,222342
30/11/2021,109804,168095,207463,222766
01/12/2021,109542,168428,206403,224610
02/12/2021,109848,167616,206929,224704
03/12/2021,109253,167238,207467,224704
06/12/2021,109156,167238,207788,224653
07/12/2021,109521,167238,207788,224866
08/12/2021,109521,167510,207788,224635
09/12/2021,109521,167536,207410,224988
10/12/2021,109507,167536,207324,224988
13/12/2021,109150,166150,207641,224988
14/12/2021,109044,165721,208003,224988
15/12/2021,109700,165976,209531,224970
16/12/2021,109620,165976,209434,226359
17/12/2021,109643,165450,209837,225973
20/12/2021,109761,166368,210281,225686
21/12/2021,109761,166446,210281,224944
22/12/2021,109761,166446,210281,224611
23/12/2021,109761,166446,210281,224901
27/12/2021,109764,166355,210281,224041
28/12/2021,109423,167738,210281,224041
29/12/2021,109653,167738,210405,224041
30/12/2021,109653,167657,210405,223807
31/12/2021,109653,167657,210405,223807
03/01/2022,109424,167566,210405,223865
04/01/2022,109364,167700,209706,223492
05/01/2022,108885,167809,209490,225939
06/01/2022,108642,168693,210813,225939
07/01/2022,108385,168693,211827,225939
10/01/2022,108369,169590,212526,226388
11/01/2022,108592,169542,212662,226398
12/01/2022,108510,169542,212662,226262
13/01/2022,108470,169819,211363,226332
14/01/2022,108567,169976,212081,226332
18/01/2022,108721,169976,211417,227760
19/01/2022,108466,170100,211282,227760
20/01/2022,107968,170157,211098,227760
21/01/2022,107697,170159,210667,227760
24/01/2022,108289,170159,215777,227760
25/01/2022,108420,170159,215840,227166
26/01/2022,108194,170159,215585,227725
27/01/2022,108194,170022,215359,227725
28/01/2022,108194,170022,215404,227725
31/01/2022,108194,170022,215982,227123
01/02/2022,108194,170022,215982,226938
02/02/2022,108194,170022,215982,226938
03/02/2022,107873,170411,215949,227027
04/02/2022,107990,170411,216239,227504
07/02/2022,108019,170954,216254,226484
08/02/2022,108203,170690,217039,226368
09/02/2022,108203,170690,216549,226102
10/02/2022,108203,171556,216581,227154
11/02/2022,108183,171408,216419,226250
14/02/2022,108029,171369,216624,226250
15/02/2022,108490,171693,216624,225696
16/02/2022,108473,172106,216904,225649
17/02/2022,108504,172106,216179,225649
18/02/2022,108405,171845,216538,225649
22/02/2022,108425,171701,216452,226174
23/02/2022,108783,171229,215811,226275
24/02/2022,109483,170517,219617,226497
25/02/2022,109964,170517,219617,225777
28/02/2022,109978,170517,219617,226356
01/03/2022,109688,171042,218984,225183
02/03/2022,110445,171313,218984,224916
03/03/2022,110563,171841,218902,224675
04/03/2022,110875,172301,217886,223714
07/03/2022,110283,172633,216483,224384
08/03/2022,110422,174320,216711,225306
09/03/2022,110626,176196,216711,225158
10/03/2022,110461,176162,216966,222922
11/03/2022,110461,176162,216924,222968
14/03/2022,110064,175851,216996,222968
15/03/2022,109769,175886,217713,222968
16/03/2022,109907,175886,217713,219791
17/03/2022,110385,175886,217713,219661
18/03/2022,110387,175905,217713,219469
21/03/2022,110380,176051,217713,218746
22/03/2022,110533,176135,218135,218922
23/03/2022,110424,176050,218135,220003
24/03/2022,110336,175958,218130,220017
25/03/2022,110321,175958,218814,220027
28/03/2022,110078,174920,219036,218506
29/03/2022,110566,174920,219036,218064
30/03/2022,111252,174920,219036,219102
31/03/2022,110909,174614,218899,219102
